"path","size_bytes","sha256","language"
"backend/shared/kernel/node_modules/@colors/colors/lib/system/has-flag.js","1421","c2b82f82dbbd15bebed4449975e48b4077562269d44c31c6c238d728b9765b5d","js"
"backend/shared/kernel/node_modules/@colors/colors/lib/system/supports-colors.js","4049","8ed006395e84e32cf3ad027c789817360d3553e66cc01a63d66e0dfea9f42a00","js"
"backend/shared/kernel/node_modules/@colors/colors/themes/generic-logging.js","199","20a79c0ecf57fe4736d6f04f808a772a64a3700c1db9dad4ccb37269eb761223","js"
"backend/shared/kernel/node_modules/@dabh/diagnostics/CHANGELOG.md","900","d8808b4a0c49b612756e330f76fee57d3189401eca2e50675ffb158b8cc251c9","md"
"backend/shared/kernel/node_modules/@dabh/diagnostics/diagnostics.js","4518","a59302b864908e6bcac7fd074491b0d7cbf482abf55117f8824e7acf1d34e325","js"
"backend/shared/kernel/node_modules/@dabh/diagnostics/LICENSE","1119","77cc8fe282841077c532a9d92bda47add7bd0e1f5f4d7e91a9f91bff69faa86a","unknown"
"backend/shared/kernel/node_modules/@dabh/diagnostics/package.json","2156","407f69c7a7f98cd50fb9fab358706493c5c07e6c56cb90cc0825fef280e04ab6","json"
"backend/shared/kernel/node_modules/@dabh/diagnostics/README.md","14165","f3eb9b0329a380b41f5a598c38fe321e8e336050850aec0fadef68ead64c0fbc","md"
"backend/shared/kernel/node_modules/@dabh/diagnostics/adapters/hash.js","231","c5ad35e9c22a5221cc41eb3b44f59b2914df3c7f6cb5824527eea08ebc236c63","js"
"backend/shared/kernel/node_modules/@dabh/diagnostics/adapters/index.js","401","e8d6b44169442c62d6c2eb8ccfcf949b6c266848bc4cd8b8c165f8fc7b6aaaec","js"
"backend/shared/kernel/node_modules/@dabh/diagnostics/adapters/localstorage.js","242","eaca48f65d55e4b2c12b5614fe7fbb71be1352d47d7b2891fb84d6821764bbc7","js"
"backend/shared/kernel/node_modules/@dabh/diagnostics/adapters/process.env.js","221","793a95072a46f27fe111aaf610696dca7a7d0a5a3584ae0dd7fe1837b9f18571","js"
"backend/shared/kernel/node_modules/@dabh/diagnostics/browser/development.js","872","6185f08e16a0b0d9c8cc9c576e45f5b1e318391a5882cb257e3b98905848d8a1","js"
"backend/shared/kernel/node_modules/@dabh/diagnostics/browser/index.js","223","3003bbd2b2a46c89bda6f2fd3f48b383603b142fabc8cac95e360cf31eff13cc","js"
"backend/shared/kernel/node_modules/@dabh/diagnostics/browser/override.js","135","bca62fe8069c575bdd808f2b6cac70faa8bab50682fbb4f6c97d4df1a394dcfc","js"
